# Progression simulation
# runs=20551 seed=12345 moveCap=1000 manualProxy=Rand stopAtPpo=False simulateResearch=True targetPrestiges=15 ppoNormalRunsPerPrestige=2000
# finalChips=900000 totalEarned=900000 prestiges=15 insight=144743 cycleInsight=0 lifetimeInsight=882623
# Purchases:
Run	Label	Cost	Currency	BalanceAfter	TotalEarnedAfter
7634	451881	119	0	3	812699	90743081	Combo	12641	310	512	Modifier Miner's Pickaxe L3
7646	465793	119	0	3	959745	101756993	Combo	11257	235	1024	Stack Cap L5
7650	4717068	119	0	3	1210775	106008268	Combo	12780	282	1024	
7654	438416	119	0	3	1219135	114529616	Combo	17758	287	1024	Modifier Unstable Stack L5
7667	1880008	119	0	3	2181638	130371208	Combo	19833	303	1024	Modifier Queue Scrubber L4
7679	817570	119	0	3	2633774	144308770	Combo	24822	372	1024	Chip Yield
7689	702054	119	0	3	1061742	160193254	Combo	17064	300	1024	Modifier Miner's Pickaxe L4
7709	1350000	119	0	3	2090880	189641200	Combo	18209	338	1024	Modifier Queue Scrubber L5
7725	24095118	119	0	3	995808	212386318	Combo	18141	306	2048	
7730	1066696	119	0	3	1614096	221357896	Combo	20206	297	1024	Modifier Miner's Pickaxe L5
7783	649146	119	0	3	968682	320988346	Combo	14967	317	1024	Solver PPO, PPO train +90 000f
7784	870180	119	0	3	221034	321209380	Combo	16020	244	1024	PPO train +90 000f
7785	1177872	119	0	3	307692	321517072	Combo	22302	345	1024	PPO train +90 000f
7786	1378776	119	0	3	200904	321717976	Combo	14560	334	1024	PPO train +90 000f
7787	1596642	119	0	3	217866	321935842	Combo	15793	307	1024	PPO train +20 000f, PPO Training Complete
7788	250000	1695	0	4	1685508	250000	Combo	19049	369	1024	PPO Normal x2000, Prestige +2214, Research PPO Bootcamp L4, Research Passive Insight L4, Research Automation Memory L3, Research Algorithm Archive L1, Research PPO Memory L3, Research High Focus L1, Research Offline Engine L3
7789	1088	1695	0	4	88	250088	Rand	176	47	16	Solver MERG, Chip Yield, Solver BAL, Speed L1, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1
7800	12295	1695	0	4	854	261295	Heur	1161	115	64	
7853	715	1695	0	4	1739	319715	Heur	2082	161	128	Stack Cap L2
7875	28781	1695	0	4	1283	347781	Heur	1691	150	64	
7917	625	1695	0	4	1567	399625	Heur	1989	169	64	Solver LOOK
7950	62757	1695	0	4	2050	461757	Look	2468	192	128	
7983	2028	1695	0	4	3938	521028	Look	4344	275	128	Agents Menu
7990	6624	1695	0	4	7588	585624	Look	2137	179	64	Agent Merge Broker
8001	5128	1695	0	4	14746	704128	Look	2778	189	128	Agent Highwater Analyst
8010	12650	1695	0	4	16916	841650	Look	2608	176	128	Solver PLAN-3
8017	14551	1695	0	4	15849	993551	Plan3	2598	194	128	Speed L3
8025	164360	1695	0	4	23255	1143360	Plan3	3298	215	128	
8026	1076	1695	0	4	16716	1160076	Plan3	2810	215	64	Solver COMBO
8044	8970	1695	0	4	11131	1387970	Combo	1935	165	64	Solver MOCA
8059	1475	1695	0	4	12171	1600475	Combo	2133	153	64	Agent Score Auditor
8085	31621	1695	0	4	51801	1980621	Combo	6481	296	256	Chip Yield
8100	290813	1695	0	4	12480	2239813	Combo	1766	157	64	
8108	2419	1695	0	4	18411	2351419	Combo	2392	153	128	Solver PLAN-5
8135	11895	1695	0	4	16853	2760895	Combo	2303	180	128	Stack Cap L3
8157	27063	1695	0	4	29782	3176063	Combo	3753	228	128	Queue Preview
8175	14475	1695	0	4	23068	3563475	Combo	3289	184	128	Agent Overclocker
8203	10200	1695	0	4	20086	4159200	Combo	2803	220	64	Difficulty L2
8233	23053	1695	0	4	24461	4822053	Combo	2987	131	256	Agent Quartermaster
8250	393624	1695	0	4	25190	5192624	Combo	3090	167	128	
8270	5914	1695	0	4	17592	5604914	Combo	2522	137	128	Speed L4
8316	16565	1695	0	4	32977	6515565	Combo	4466	175	256	Solver MOCA+
8325	268262	1695	0	4	56994	6767262	Combo	5687	177	512	
8361	13152	1695	0	4	24303	7512152	Combo	3216	144	256	Agent Restart Sponsor
8400	858061	1695	0	4	15928	8357061	Combo	2299	114	128	
8430	2754	1695	0	4	18182	9001754	Combo	2467	112	128	Extra Agent Slot
8475	861718	1695	0	4	21150	9860718	Combo	2675	120	256	
8505	13600	1695	0	4	18132	10512600	Combo	2590	146	128	Agent Token Prospector
8550	980166	1695	0	4	21559	11479166	Combo	2992	163	128	
8589	17869	1695	0	4	27972	12316869	Combo	3902	201	128	Solver MCTS
8625	727203	1695	0	4	16067	13026203	Combo	2467	140	128	
8695	7379	1695	0	4	17123	14506379	Combo	2450	136	128	Stack Cap L4
8700	104737	1695	0	4	22418	14603737	Combo	3258	178	128	
8775	1861799	1695	0	4	27351	16360799	Combo	3430	156	256	
8788	25546	1695	0	4	42783	16724546	Combo	5070	163	512	Agent Move Dividend
8850	1708916	1695	0	4	14106	18407916	Combo	2057	138	128	
8887	12129	1695	0	4	18173	19211129	Combo	2760	147	128	Chip Yield
8925	1084017	1695	0	4	44184	20283017	Combo	4158	178	256	
8993	14937	1695	0	4	24816	22213937	Combo	3108	159	128	Modifiers Menu
9000	173978	1695	0	4	192338	23172978	Combo	4399	170	256	Modifier Unstable Stack L1
9010	6184	1695	0	4	131570	24605184	Combo	3554	163	128	Modifier Unstable Stack L2
9022	169314	1695	0	4	322532	26568314	Combo	6218	216	256	Modifier Queue Scrubber L1
9036	123338	1695	0	4	123617	28522338	Combo	3049	159	256	Modifier Miner's Pickaxe L1
9054	18596	1695	0	4	132150	31417596	Combo	3300	180	128	Agent Velocity Trader
9071	76337	1695	0	4	257797	34475337	Combo	5224	245	256	Modifier Catalyst Stack L1
9075	820032	1695	0	4	225164	35219032	Combo	3733	171	256	
9087	187582	1695	0	4	218848	37586582	Combo	3370	180	256	Modifier Mirror Stack L1
9093	152121	1695	0	4	654680	40751121	Combo	15323	320	1024	Modifier Unstable Stack L3
9101	296796	1695	0	4	471309	44495796	Combo	8656	233	1024	Modifier Queue Scrubber L2
9109	32480	1695	0	4	628285	48231480	Combo	7619	247	512	Speed L5
9119	631443	1695	0	4	645667	52830443	Combo	12784	242	1024	Modifier Miner's Pickaxe L2
9127	209415	1695	0	4	496155	56908415	Combo	9085	275	512	Modifier Joker L1
9133	187205	1695	0	4	271555	62886205	Combo	6956	211	512	Difficulty L3
9140	640776	1695	0	4	904794	69339776	Combo	16486	234	1024	Modifier Neural Accelerator L1
9149	1064914	1695	0	4	1360822	76163914	Combo	10517	214	1024	Modifier Unstable Stack L4
9150	1853736	1695	0	4	788822	76952736	Combo	14703	279	1024	
9156	406362	1695	0	4	618608	82705362	Combo	8739	247	512	Modifier Queue Scrubber L3
9164	223528	1695	0	4	1221151	90522528	Combo	18355	268	2048	Modifier Miner's Pickaxe L3
9176	296418	1695	0	4	703087	101595418	Combo	12967	231	1024	Stack Cap L5
9187	746763	1695	0	4	1133685	114845763	Combo	13627	315	1024	Modifier Unstable Stack L5
9200	236993	1695	0	4	1049570	128735993	Combo	13034	259	1024	Modifier Queue Scrubber L4
9212	3042926	1695	0	4	6362943	146541926	Combo	31206	273	8192	Chip Yield
9225	1440496	1695	0	4	2211330	160939496	Combo	21521	372	1024	Modifier Miner's Pickaxe L4
9242	2292844	1695	0	4	5457408	190591844	Combo	28425	365	4096	Modifier Queue Scrubber L5
9260	356504	1695	0	4	1815462	220655504	Combo	20209	377	1024	Modifier Miner's Pickaxe L5
9300	64529954	1695	0	4	2214960	284828954	Combo	19183	332	1024	
9320	900000	8619	0	5	7073286	250000	Combo	31362	342	8192	Solver PPO, PPO Normal x2000, Prestige +3772, Research Offline Buffer L1, Research Seed Capital L5, Research PPO Bootcamp L5, Research Passive Insight L5, Research Algorithm Archive L2, Research PPO Memory L4
9321	74541	8619	0	5	541	250541	Merge	1172	142	64	Chip Yield, Solver BAL, Speed L1, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
9326	350	8619	0	5	7442	326350	Plan3	1478	120	64	Speed L3
9338	16386	8619	0	5	20180	522386	Plan3	3173	205	128	Solver COMBO
9354	15076	8619	0	5	21327	741076	Combo	2872	203	128	Solver MOCA
9368	6142	8619	0	5	18256	952142	Combo	2769	213	128	Agent Score Auditor
9375	77423	8619	0	5	9629	1023423	Combo	1777	153	64	
9394	10103	8619	0	5	11835	1306103	Combo	1999	161	128	Chip Yield
9418	17036	8619	0	5	18737	1713036	Combo	2472	169	128	Solver PLAN-5
9441	289	8619	0	5	20155	2096289	Combo	2571	180	128	Stack Cap L3
9450	220172	8619	0	5	15226	2316172	Combo	2221	181	64	
9461	893	8619	0	5	15408	2496893	Combo	2176	190	64	Queue Preview
9481	5171	8619	0	5	20604	2901171	Combo	2937	188	128	Agent Overclocker
9508	19463	8619	0	5	22028	3515463	Combo	3003	187	128	Difficulty L2
9525	397342	8619	0	5	20979	3893342	Combo	2851	181	128	
9536	9385	8619	0	5	31400	4155385	Combo	4042	186	128	Agent Quartermaster
9576	7686	8619	0	5	18827	4953686	Combo	2612	154	128	Speed L4
9600	511013	8619	0	5	12076	5457013	Combo	2090	118	128	
9618	23128	8619	0	5	28802	5869128	Combo	3621	149	256	Solver MOCA+
9671	3257	8619	0	5	24046	6849257	Combo	3086	142	256	Agent Restart Sponsor
9675	96514	8619	0	5	18443	6942514	Combo	2583	150	128	
9735	11813	8619	0	5	18751	8357813	Combo	2753	145	128	Extra Agent Slot
9750	300928	8619	0	5	28089	8646928	Combo	3416	140	256	
9810	6659	8619	0	5	20896	9852659	Combo	3142	143	128	Agent Token Prospector
9825	321814	8619	0	5	20521	10167814	Combo	2891	147	128	
9896	11771	8619	0	5	20106	11657771	Combo	2596	138	256	Solver MCTS
9900	138029	8619	0	5	20680	11784029	Combo	3058	151	128	
9975	1617563	8619	0	5	27585	13263563	Combo	3362	136	256	
10007	38739	8619	0	5	40715	13884739	Combo	4568	154	512	Stack Cap L4
10050	1040972	8619	0	5	23103	14886972	Combo	3161	162	128	
10099	5095	8619	0	5	23490	16051095	Combo	3260	162	256	Agent Move Dividend
10125	629004	8619	0	5	24847	16675004	Combo	3374	135	256	
10200	2372213	8619	0	5	9692	18418213	Combo	1721	140	64	
10206	2758	8619	0	5	28627	18548758	Combo	3362	167	256	Chip Yield
10275	2161102	8619	0	5	28860	20707102	Combo	3456	153	256	
10302	16438	8619	0	5	42156	21562438	Combo	4059	168	256	Agent Velocity Trader
10350	1307086	8619	0	5	19536	22853086	Combo	2653	148	128	
10425	3385630	8619	0	5	11760	24931630	Combo	1573	98	128	
10449	63450	8619	0	5	64572	25609450	Combo	5338	197	512	Speed L5
10500	1464450	8619	0	5	48720	27010450	Combo	4698	198	256	
10575	3847866	8619	0	5	19116	29393866	Combo	2628	134	128	
10647	31014	8619	0	5	36408	31577014	Combo	3579	169	256	Difficulty L3
10650	106998	8619	0	5	20040	31652998	Combo	2897	111	128	
10725	2391930	8619	0	5	32748	33937930	Combo	3667	117	256	
10749	11478	8619	0	5	33612	34557478	Combo	3875	148	256	Modifiers Menu
10755	84118	8619	0	5	146315	35430118	Combo	2969	155	256	Modifier Unstable Stack L1
10766	19343	8619	0	5	103911	36965343	Combo	3697	147	128	Modifier Unstable Stack L2
10777	293204	8619	0	5	607105	39039204	Combo	8320	163	1024	Modifier Queue Scrubber L1
10790	75083	8619	0	5	174008	40821083	Combo	4141	146	256	Modifier Miner's Pickaxe L1
10800	1676639	8619	0	5	120380	42422639	Combo	3709	132	128	
10807	225194	8619	0	5	245384	43971194	Combo	5114	181	256	Modifier Catalyst Stack L1
10818	138738	8619	0	5	309203	46884738	Combo	5222	165	256	Modifier Mirror Stack L1
10823	169109	8619	0	5	419775	50115109	Combo	8242	227	256	Modifier Unstable Stack L3
10829	150222	8619	0	5	670259	53696222	Combo	9622	199	1024	Modifier Queue Scrubber L2
10835	533308	8619	0	5	551682	58079308	Combo	8069	222	512	Modifier Miner's Pickaxe L2
10842	36529	8619	0	5	586662	62082529	Combo	8396	205	1024	Modifier Joker L1
10849	822673	8619	0	5	2123903	68868673	Combo	15335	252	1024	Modifier Neural Accelerator L1
10856	820083	8619	0	5	1091729	75266083	Combo	13699	247	1024	Modifier Unstable Stack L4
10863	14018	8619	0	5	753751	81660018	Combo	10661	303	512	Modifier Queue Scrubber L3
10867	1937781	8619	0	5	1942095	91583781	Combo	16309	300	2048	Modifier Miner's Pickaxe L3
10871	462038	8619	0	5	7056697	101108038	Combo	32587	305	8192	Stack Cap L5
10875	6376527	8619	0	5	571724	107022527	Combo	13782	254	1024	
10883	1236810	8619	0	5	1973987	114682810	Combo	15087	251	2048	Modifier Unstable Stack L5
10897	1675053	8619	0	5	2878483	129521053	Combo	16384	287	1024	Modifier Queue Scrubber L4
10911	859678	8619	0	5	1012143	143705678	Combo	17080	309	1024	Chip Yield
10924	1423104	8619	0	5	2119458	160269104	Combo	18082	308	1024	Modifier Miner's Pickaxe L4
10941	287730	8619	0	5	1198230	187933730	Combo	17052	326	1024	Modifier Queue Scrubber L5
10950	16437072	8619	0	5	2051016	204083072	Combo	19659	317	1024	
10962	122434	8619	0	5	898326	219768434	Combo	11964	204	1024	Modifier Miner's Pickaxe L5
11022	900000	437	0	6	1203840	900000	Combo	13891	303	512	Solver PPO, PPO Normal x2000, Prestige +3732, Research High Focus L2, Research Offline Engine L4, Research Offline Buffer L2, Research Yield Theory L1
11023	74481	437	0	6	481	900481	Merge	805	120	32	Chip Yield, Solver BAL, Speed L1, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
11025	113757	437	0	6	21095	939757	Plan3	2803	185	128	
11027	3920	437	0	6	29704	979920	Plan3	3599	214	128	Speed L3
11034	13212	437	0	6	22546	1169212	Plan3	3005	197	128	Solver COMBO
11049	3365	437	0	6	8879	1379365	Combo	1465	147	64	Solver MOCA
11063	13959	437	0	6	14584	1609959	Combo	2202	181	64	Agent Score Auditor
11083	3405	437	0	6	9231	1949405	Combo	1523	126	64	Chip Yield
11100	372805	437	0	6	36824	2318805	Combo	3847	246	128	
11102	17035	437	0	6	17452	2363035	Combo	1845	138	128	Solver PLAN-5
11120	14899	437	0	6	16514	2760899	Combo	2136	169	64	Stack Cap L3
11137	12232	437	0	6	19746	3158232	Combo	2451	173	64	Queue Preview
11151	749	437	0	6	25057	3546749	Combo	2734	189	128	Agent Overclocker
11174	1089	437	0	6	27666	4147089	Combo	3048	205	128	Difficulty L2
11175	16890	437	0	6	15801	4162890	Combo	2166	124	128	
11203	250	437	0	6	17034	4796250	Combo	2256	154	128	Agent Quartermaster
11234	340	437	0	6	21396	5596340	Combo	2340	114	256	Speed L4
11250	381733	437	0	6	17411	5977733	Combo	2315	141	128	
11274	28290	437	0	6	31460	6524290	Combo	3862	157	128	Solver MOCA+
11311	13763	437	0	6	25442	7509763	Combo	2608	112	256	Agent Restart Sponsor
11325	347602	437	0	6	17729	7843602	Combo	2269	162	128	
11377	28523	437	0	6	29658	9024523	Combo	3354	122	256	Extra Agent Slot
11400	606018	437	0	6	21675	9602018	Combo	2563	137	128	
11438	21980	437	0	6	38895	10517980	Combo	3838	163	256	Agent Token Prospector
11475	924308	437	0	6	10500	11420308	Combo	1585	113	64	
11510	7154	437	0	6	27888	12303154	Combo	3295	183	128	Solver MCTS
11550	1062851	437	0	6	39383	13358851	Combo	4181	144	256	
11598	1215	437	0	6	17445	14497215	Combo	2110	125	128	Stack Cap L4
11625	746200	437	0	6	41622	15242200	Combo	3680	124	512	
11671	7671	437	0	6	35484	16703671	Combo	4124	184	256	Agent Move Dividend
11700	864705	437	0	6	27347	17560705	Combo	3433	134	256	
11764	19396	437	0	6	26270	19215396	Combo	3111	171	128	Chip Yield
11775	416519	437	0	6	18702	19612519	Combo	2106	136	128	
11843	7178	437	0	6	26796	22203178	Combo	2960	141	128	Modifiers Menu
11849	32583	437	0	6	148462	23028583	Combo	2997	115	256	Modifier Unstable Stack L1
11850	137955	437	0	6	105372	23133955	Combo	2425	138	128	
11858	198974	437	0	6	274087	24794974	Combo	5092	228	256	Modifier Unstable Stack L2
11866	42530	437	0	6	303922	26438530	Combo	5487	222	256	Modifier Queue Scrubber L1
11878	180051	437	0	6	212235	28576051	Combo	4542	236	128	Modifier Miner's Pickaxe L1
11895	194627	437	0	6	319348	31590627	Combo	4855	211	512	Agent Velocity Trader
11908	80143	437	0	6	179533	34476143	Combo	3621	171	128	Modifier Catalyst Stack L1
11922	172040	437	0	6	220175	37568040	Combo	2957	149	256	Modifier Mirror Stack L1
11925	2007013	437	0	6	1111420	39403013	Combo	10629	283	1024	
11927	528301	437	0	6	721821	41124301	Combo	12893	290	1024	Modifier Unstable Stack L3
11933	461856	437	0	6	596019	44657856	Combo	12883	328	1024	Modifier Queue Scrubber L2
11939	267243	437	0	6	541164	48463243	Combo	13182	253	1024	Speed L5
11947	200774	437	0	6	288098	52396774	Combo	5569	233	512	Modifier Miner's Pickaxe L2
11954	48481	437	0	6	691376	56744481	Combo	12773	293	1024	Modifier Joker L1
11960	252414	437	0	6	1033070	62948414	Combo	14181	307	1024	Difficulty L3
11964	3218999	437	0	6	3308349	71914999	Combo	21597	272	2048	Modifier Neural Accelerator L1
11966	1259563	437	0	6	1311735	76355563	Combo	15774	289	1024	Modifier Unstable Stack L4
11971	623686	437	0	6	1631645	82919686	Combo	11908	251	1024	Modifier Queue Scrubber L3
11977	424436	437	0	6	698898	90720436	Combo	7140	227	256	Modifier Miner's Pickaxe L3
11986	1064309	437	0	6	1641766	102360309	Combo	10851	221	1024	Stack Cap L5
11993	2637802	437	0	6	7153585	116733802	Combo	28476	315	8192	Modifier Unstable Stack L5
12000	12225349	437	0	6	1524608	126321349	Combo	14213	282	1024	
12002	165054	437	0	6	1397723	128661054	Combo	19497	301	1024	Modifier Queue Scrubber L4
12013	2180949	437	0	6	2886339	145676949	Combo	13428	247	1024	Chip Yield
12022	171482	437	0	6	1544104	159667482	Combo	17085	325	1024	Modifier Miner's Pickaxe L4
12041	1065701	437	0	6	1144334	189361701	Combo	16294	292	1024	Modifier Queue Scrubber L5
12061	1515835	437	0	6	1603673	221811835	Combo	19894	306	1024	Modifier Miner's Pickaxe L5
12075	28819794	437	0	6	1830624	249115794	Combo	18899	330	1024	
12109	900000	2585	0	7	1482103	900000	Combo	14129	307	1024	Solver PPO, PPO Normal x2000, Prestige +3692, Research Stability Model L1, Research Algorithm Archive L3
12110	81063	2585	0	7	1063	901063	Merge	1767	171	64	Chip Yield, Speed L1, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
12114	7284	2585	0	7	10292	977284	Plan3	1621	145	64	Speed L3
12123	15630	2585	0	7	28494	1165630	Plan3	3405	219	128	Solver COMBO
12134	9670	2585	0	7	10923	1379670	Combo	1745	148	64	Solver MOCA
12147	9113	2585	0	7	9699	1599113	Combo	1580	146	64	Agent Score Auditor
12150	47230	2585	0	7	7179	1637230	Combo	1280	131	64	
12168	13165	2585	0	7	21126	1953165	Combo	2756	187	128	Chip Yield
12190	13846	2585	0	7	18336	2353846	Combo	2181	164	128	Solver PLAN-5
12210	11296	2585	0	7	19532	2751296	Combo	2269	143	128	Stack Cap L3
12225	325563	2585	0	7	12607	3065563	Combo	1696	147	64	
12228	16849	2585	0	7	26583	3156849	Combo	3100	212	128	Queue Preview
12241	8221	2585	0	7	27280	3548221	Combo	2986	205	128	Agent Overclocker
12266	12623	2585	0	7	27385	4152623	Combo	3090	204	128	Difficulty L2
12294	22106	2585	0	7	24285	4812106	Combo	2717	132	256	Agent Quartermaster
12300	148243	2585	0	7	15552	4938243	Combo	2071	146	64	
12326	4860	2585	0	7	42333	5594860	Combo	3945	142	256	Speed L4
12363	17336	2585	0	7	19068	6507336	Combo	2513	156	64	Solver MOCA+
12375	302489	2585	0	7	52961	6792489	Combo	4575	131	256	
12402	1078	2585	0	7	21115	7491078	Combo	2759	163	128	Agent Restart Sponsor
12450	1114547	2585	0	7	11765	8604547	Combo	1583	106	128	
12466	32100	2585	0	7	33449	9022100	Combo	3439	186	256	Extra Agent Slot
12525	1452881	2585	0	7	15120	10442881	Combo	2088	118	128	
12527	1578	2585	0	7	28306	10491578	Combo	3118	192	128	Agent Token Prospector
12600	1756048	2585	0	7	17104	12246048	Combo	2098	135	128	
12602	4341	2585	0	7	18912	12294341	Combo	2491	143	128	Solver MCTS
12675	1983882	2585	0	7	26519	14273882	Combo	3016	159	128	
12686	4372	2585	0	7	21545	14494372	Combo	2674	110	256	Stack Cap L4
12750	2079102	2585	0	7	35315	16569102	Combo	3944	210	128	
12755	9685	2585	0	7	34353	16699685	Combo	3364	154	256	Agent Move Dividend
12825	1964153	2585	0	7	19123	18654153	Combo	2554	166	128	
12844	11559	2585	0	7	37222	19201559	Combo	4194	160	256	Chip Yield
12900	1995885	2585	0	7	69706	21185885	Combo	5550	162	512	
12931	17701	2585	0	7	20054	22207701	Combo	2152	131	128	Agent Velocity Trader
12975	1600385	2585	0	7	26871	23790385	Combo	3078	162	128	
13050	1216	2585	0	7	34411	26191216	Combo	3772	173	128	Speed L5
13125	2701363	2585	0	7	35283	28891363	Combo	3229	161	256	
13200	5298899	2585	0	7	35218	31488899	Combo	3097	128	256	
13221	11968	2585	0	7	68190	32201968	Combo	5544	206	512	Difficulty L3
13275	1853337	2585	0	7	27725	34043337	Combo	4094	101	256	
13342	505291	2585	0	7	59928	36495291	Combo	3790	87	1024	Modifiers Menu, Modifier Unstable Stack L1
13347	22678	2585	0	7	250223	37612678	Combo	4458	170	256	Modifier Unstable Stack L2
13350	916611	2585	0	7	595440	38506611	Combo	7678	181	1024	
13354	15260	2585	0	7	186049	39405260	Combo	4237	137	256	Modifier Queue Scrubber L1
13364	75302	2585	0	7	114345	41465302	Combo	3324	154	128	Modifier Miner's Pickaxe L1
13378	87209	2585	0	7	155461	44477209	Combo	3134	137	256	Modifier Catalyst Stack L1
13387	271740	2585	0	7	621747	47661740	Combo	6349	145	512	Modifier Mirror Stack L1
13392	529992	2585	0	7	936174	51119992	Combo	9508	212	512	Modifier Unstable Stack L3
13396	159312	2585	0	7	659548	54349312	Combo	10313	190	1024	Modifier Queue Scrubber L2
13403	9001	2585	0	7	719155	58199001	Combo	7518	224	512	Modifier Miner's Pickaxe L2
13412	320248	2585	0	7	1028913	63010248	Combo	14176	275	1024	Modifier Joker L1
13417	79796	2585	0	7	978402	68769796	Combo	11600	240	1024	Modifier Neural Accelerator L1
13422	1085337	2585	0	7	1395647	76175337	Combo	9300	183	1024	Modifier Unstable Stack L4
13425	5358510	2585	0	7	1972430	80448510	Combo	16415	255	2048	
13427	658048	2585	0	7	1904681	82948048	Combo	22636	266	2048	Modifier Queue Scrubber L3
13434	141192	2585	0	7	975952	90431192	Combo	8938	210	1024	Modifier Miner's Pickaxe L3
13445	1249614	2585	0	7	1601474	102539614	Combo	12380	294	1024	Stack Cap L5
13455	789361	2585	0	7	1437823	114879361	Combo	18479	303	1024	Modifier Unstable Stack L5
13464	256194	2585	0	7	2260753	128746194	Combo	10621	242	1024	Modifier Queue Scrubber L4
13472	1470371	2585	0	7	8289895	144960371	Combo	39308	350	8192	Chip Yield
13478	559216	2585	0	7	2917013	160049216	Combo	18754	324	2048	Modifier Miner's Pickaxe L4
13494	1593998	2585	0	7	1702162	189883998	Combo	15424	248	1024	Modifier Queue Scrubber L5
13500	13858841	2585	0	7	33866344	234148841	Combo	54161	372	16384	Modifier Miner's Pickaxe L5
13540	900000	10437	0	8	1739008	900000	Combo	14998	260	1024	Solver PPO, PPO Normal x2000, Prestige +4182, Research PPO Memory L5, Research High Focus L3
13541	81092	10437	0	8	1092	901092	Merge	1777	172	64	Chip Yield, Speed L1, Stack Cap L1, Solver STALL, Solver HEUR, Speed L2, Queue Preview, Chip Yield, Difficulty L1, Stack Cap L2, Solver LOOK, Agents Menu, Agent Merge Broker, Agent Highwater Analyst, Solver PLAN-3
13544	12123	10437	0	8	26320	982123	Plan3	3505	222	128	Speed L3
13553	6501	10437	0	8	13835	1156501	Plan3	2075	163	64	Solver COMBO
13566	664	10437	0	8	16375	1370664	Combo	2284	166	128	Solver MOCA
13575	124958	10437	0	8	7164	1494958	Combo	1195	115	64	
13580	4211	10437	0	8	16200	1594211	Combo	2453	174	64	Agent Score Auditor
13602	8661	10437	0	8	12001	1948661	Combo	1841	164	64	Chip Yield
13621	14629	10437	0	8	16634	2354629	Combo	2038	164	64	Solver PLAN-5
13639	2424	10437	0	8	18532	2742424	Combo	2120	147	128	Stack Cap L3
13650	268369	10437	0	8	38379	3008369	Combo	3957	249	128	
13655	1048	10437	0	8	34307	3141048	Combo	3810	224	128	Queue Preview
13671	10377	10437	0	8	24803	3550377	Combo	3034	206	128	Agent Overclocker
13694	17516	10437	0	8	25357	4157516	Combo	2809	189	128	Difficulty L2
13720	43831	10437	0	8	44904	4833831	Combo	4111	189	256	Agent Quartermaster
13725	166918	10437	0	8	25647	4956918	Combo	2769	89	256	
13752	12851	10437	0	8	30921	5602851	Combo	3589	145	256	Speed L4
13791	13023	10437	0	8	16643	6503023	Combo	2204	134	128	Solver MOCA+
13800	207953	10437	0	8	17405	6697953	Combo	2112	146	128	
13831	23380	10437	0	8	25146	7513380	Combo	3005	162	128	Agent Restart Sponsor
13875	1017776	10437	0	8	11300	8507776	Combo	1717	116	128	
13892	5556	10437	0	8	30726	8995556	Combo	3379	162	128	Extra Agent Slot
13950	1446827	10437	0	8	16488	10436827	Combo	2030	118	128	
13953	4158	10437	0	8	10302	10494158	Combo	1410	107	128	Agent Token Prospector
14025	1659876	10437	0	8	16026	12149876	Combo	2046	117	128	
14032	11235	10437	0	8	19130	12301235	Combo	2344	142	128	Solver MCTS
14100	1652142	10437	0	8	21956	13942142	Combo	2906	145	128	
14125	27440	10437	0	8	27552	14517440	Combo	3036	136	256	Stack Cap L4
14175	1550985	10437	0	8	20751	16040985	Combo	2889	178	128	
14200	37266	10437	0	8	47408	16727266	Combo	4713	202	256	Agent Move Dividend
14250	1507764	10437	0	8	26782	18197764	Combo	2875	141	256	
14282	468	10437	0	8	64202	19190468	Combo	6023	189	512	Chip Yield
14325	1354190	10437	0	8	28612	20544190	Combo	2942	133	256	
14373	8411	10437	0	8	26499	22198411	Combo	2807	169	128	Modifiers Menu
14379	89224	10437	0	8	118423	23079224	Combo	2644	169	128	Modifier Unstable Stack L1
14390	67759	10437	0	8	138201	24657759	Combo	2881	147	128	Modifier Unstable Stack L2
14400	19238	10437	0	8	191088	26409238	Combo	3785	171	256	Modifier Queue Scrubber L1
14414	29940	10437	0	8	139362	28419940	Combo	2937	160	128	Modifier Miner's Pickaxe L1
14432	113530	10437	0	8	247163	31503530	Combo	5045	171	256	Agent Velocity Trader
14447	22470	10437	0	8	350079	34412470	Combo	5784	260	256	Modifier Catalyst Stack L1
14458	80703	10437	0	8	140995	37470703	Combo	2437	168	128	Modifier Mirror Stack L1
14465	119990	10437	0	8	509356	40709990	Combo	9216	288	512	Modifier Unstable Stack L3
14472	636914	10437	0	8	802569	44826914	Combo	13026	340	1024	Modifier Queue Scrubber L2
14475	2072571	10437	0	8	738739	46262571	Combo	8502	270	512	
14478	814498	10437	0	8	1104439	49004498	Combo	16566	361	1024	Speed L5
14485	317256	10437	0	8	474202	52507256	Combo	8935	244	512	Modifier Miner's Pickaxe L2
